date,pred,lower_50,upper_50,lower_80,upper_80,lower_90,upper_90,lower_95,upper_95
2026-10-04,49,31,75,21,113,17,143,13,174
2026-10-11,52,33,81,22,124,17,157,14,192
2026-10-18,56,35,88,23,134,18,172,15,210
2026-10-25,59,37,93,24,142,19,183,15,224
2026-11-01,60,37,96,24,146,19,189,15,231
2026-11-08,60,37,97,24,147,19,190,15,235
2026-11-15,60,37,97,24,148,19,191,15,237
2026-11-22,62,38,100,25,152,19,196,15,246
2026-11-29,65,40,106,26,161,20,208,16,262
2026-12-06,71,43,116,28,175,22,226,17,286
2026-12-13,79,48,129,31,195,24,251,19,319
2026-12-20,89,54,146,35,222,27,286,21,363
2026-12-27,102,62,167,40,256,31,330,24,419
2027-01-03,117,71,192,46,296,35,383,28,483
2027-01-10,134,81,220,52,341,40,442,32,557
2027-01-17,152,92,249,59,388,45,502,36,632
2027-01-24,168,102,276,65,430,49,558,40,702
2027-01-31,182,111,299,70,467,53,606,43,761
2027-02-07,194,118,318,75,496,57,646,46,810
2027-02-14,203,124,332,78,517,60,675,48,846
2027-02-21,209,128,342,81,530,62,695,49,870
2027-02-28,213,131,348,83,539,63,708,50,885
2027-03-07,217,133,354,85,549,65,720,51,899
2027-03-14,221,136,360,86,559,66,733,52,915
2027-03-21,223,137,363,88,567,67,742,53,929
2027-03-28,223,137,363,88,570,68,745,53,935
2027-04-04,221,135,360,87,567,67,740,53,932
2027-04-11,216,132,352,85,554,65,725,52,915
2027-04-18,207,126,338,82,532,63,698,50,881
2027-04-25,195,120,320,78,502,59,662,47,835
2027-05-02,182,112,299,72,467,55,618,44,779
2027-05-09,166,102,274,66,426,51,565,40,712
2027-05-16,149,92,245,59,381,45,506,35,637
2027-05-23,132,81,216,52,336,40,445,31,561
2027-05-30,114,70,188,45,293,34,387,27,487
2027-06-06,99,60,162,39,254,30,333,23,420
2027-06-13,85,52,140,33,219,25,287,20,362
2027-06-20,73,44,121,29,189,22,248,17,313
2027-06-27,64,38,105,25,164,19,216,15,273
2027-07-04,56,34,92,22,144,17,189,13,239
2027-07-11,49,29,81,19,126,15,166,12,209
2027-07-18,43,26,71,17,111,13,145,10,184
2027-07-25,38,23,62,14,97,11,127,9,160
2027-08-01,33,20,54,13,84,10,110,8,139
2027-08-08,28,17,47,11,72,8,95,7,120
2027-08-15,24,14,40,9,62,7,81,6,103
2027-08-22,21,12,34,8,53,6,69,5,88
2027-08-29,18,11,29,7,46,5,60,4,77
2027-09-05,16,10,26,6,41,5,54,4,69
2027-09-12,15,9,24,6,38,4,50,3,63
2027-09-19,14,8,23,5,36,4,47,3,61
2027-09-26,14,8,23,5,36,4,47,3,60
2027-10-03,14,9,23,5,37,4,48,3,61
