date,pred,lower_50,upper_50,lower_80,upper_80,lower_90,upper_90,lower_95,upper_95
2026-10-04,43,19,97,9,199,6,310,4,451
2026-10-11,46,21,105,10,218,6,339,4,497
2026-10-18,48,21,110,10,229,6,357,4,527
2026-10-25,48,21,111,10,233,6,362,4,535
2026-11-01,46,20,108,9,227,6,354,4,523
2026-11-08,43,19,101,9,214,6,334,4,494
2026-11-15,40,17,93,8,198,5,311,3,460
2026-11-22,37,16,86,7,185,5,289,3,430
2026-11-29,34,15,81,7,175,4,274,3,409
2026-12-06,33,14,78,7,169,4,266,3,399
2026-12-13,33,14,77,7,167,4,264,3,395
2026-12-20,33,14,76,6,166,4,264,3,394
2026-12-27,33,14,76,6,165,4,265,3,393
2027-01-03,33,14,76,6,164,4,264,3,390
2027-01-10,32,14,76,6,163,4,264,3,388
2027-01-17,33,14,77,6,164,4,263,3,386
2027-01-24,33,14,78,6,166,4,264,3,388
2027-01-31,34,14,81,7,173,4,272,3,400
2027-02-07,36,15,86,7,184,4,286,3,423
2027-02-14,39,16,92,8,198,5,308,3,457
2027-02-21,43,18,100,8,218,5,338,3,504
2027-02-28,47,20,111,9,243,6,377,4,562
2027-03-07,53,22,124,10,271,6,422,4,631
2027-03-14,58,24,137,11,300,7,469,5,702
2027-03-21,62,26,149,12,325,8,511,5,762
2027-03-28,65,27,157,13,341,8,540,5,804
2027-04-04,66,28,159,13,347,8,551,5,821
2027-04-11,65,27,157,12,344,8,550,5,818
2027-04-18,63,26,152,12,334,8,537,5,798
2027-04-25,60,25,145,11,321,7,518,5,769
2027-05-02,57,24,137,11,306,7,495,4,735
2027-05-09,53,22,129,10,291,6,468,4,699
2027-05-16,49,20,120,9,272,6,436,4,655
2027-05-23,44,18,110,8,250,5,401,3,608
2027-05-30,40,16,99,7,227,4,365,3,559
2027-06-06,35,14,89,6,206,4,333,2,513
2027-06-13,32,12,81,5,187,3,307,2,475
2027-06-20,29,11,74,5,174,3,288,2,447
2027-06-27,27,10,70,4,165,3,276,2,429
2027-07-04,25,9,66,4,159,2,268,1,420
2027-07-11,23,9,63,4,155,2,262,1,415
2027-07-18,22,8,61,3,150,2,257,1,412
2027-07-25,21,7,57,3,145,2,251,1,408
2027-08-01,19,7,54,3,139,2,246,1,403
2027-08-08,18,6,52,2,135,1,242,1,399
2027-08-15,18,6,51,2,134,1,244,1,404
2027-08-22,17,6,51,2,136,1,252,1,419
2027-08-29,18,6,53,2,144,1,267,1,446
2027-09-05,19,6,57,2,156,1,290,1,486
2027-09-12,20,7,62,2,171,1,318,1,536
2027-09-19,22,7,68,3,187,1,349,1,590
2027-09-26,23,7,73,3,202,1,376,1,638
2027-10-03,24,7,76,3,212,1,397,1,674
