date,pred,lower_50,upper_50,lower_80,upper_80,lower_90,upper_90,lower_95,upper_95
2026-10-04,20,11,35,6,59,5,80,4,106
2026-10-11,18,10,33,6,55,4,76,3,101
2026-10-18,17,9,30,5,51,4,71,3,94
2026-10-25,15,8,27,5,47,3,64,3,86
2026-11-01,13,7,24,4,42,3,58,2,79
2026-11-08,12,7,22,4,39,3,54,2,74
2026-11-15,11,6,21,4,37,3,52,2,71
2026-11-22,11,6,21,3,37,2,52,2,71
2026-11-29,12,6,22,4,39,3,55,2,75
2026-12-06,13,7,24,4,43,3,61,2,83
2026-12-13,14,7,27,4,49,3,70,2,94
2026-12-20,16,8,31,5,56,3,81,2,109
2026-12-27,18,9,35,5,64,4,92,3,124
2027-01-03,20,10,39,6,72,4,103,3,140
2027-01-10,22,11,43,6,80,4,114,3,157
2027-01-17,24,12,47,7,88,5,126,3,174
2027-01-24,26,13,51,7,96,5,138,4,191
2027-01-31,28,14,56,8,104,5,151,4,211
2027-02-07,30,15,60,8,113,6,164,4,230
2027-02-14,32,16,64,8,119,6,174,4,246
2027-02-21,32,16,65,8,123,6,180,4,254
2027-02-28,32,16,65,8,123,6,180,4,254
2027-03-07,31,15,63,8,119,5,175,4,248
2027-03-14,29,14,60,8,115,5,169,4,239
2027-03-21,28,14,58,7,110,5,162,4,229
2027-03-28,27,13,55,7,104,5,154,3,218
2027-04-04,25,12,52,7,99,5,147,3,207
2027-04-11,24,12,49,6,95,4,142,3,200
2027-04-18,23,12,48,6,93,4,139,3,195
2027-04-25,23,11,48,6,92,4,139,3,194
2027-05-02,23,11,48,6,93,4,140,3,196
2027-05-09,24,12,49,6,95,4,142,3,199
2027-05-16,24,12,50,6,97,4,144,3,202
2027-05-23,25,12,51,6,99,4,147,3,207
2027-05-30,26,13,53,7,101,4,149,3,211
2027-06-06,27,13,54,7,104,5,153,3,217
2027-06-13,27,13,57,7,109,5,160,3,227
2027-06-20,29,14,60,7,115,5,171,4,242
2027-06-27,30,15,64,8,124,5,186,4,263
2027-07-04,33,16,69,8,135,5,204,4,290
2027-07-11,35,17,75,9,147,6,223,4,319
2027-07-18,37,17,80,9,156,6,237,4,341
2027-07-25,39,18,82,9,161,6,245,4,356
2027-08-01,38,18,83,9,163,6,246,4,360
2027-08-08,37,17,80,9,158,6,237,4,349
2027-08-15,35,16,76,8,150,5,225,4,332
2027-08-22,32,15,71,7,141,5,210,3,311
2027-08-29,30,14,66,7,131,5,196,3,289
2027-09-05,28,13,61,6,121,4,182,3,268
2027-09-12,26,12,57,6,113,4,171,3,250
2027-09-19,24,11,53,5,107,4,161,3,234
2027-09-26,23,10,49,5,100,3,152,2,220
2027-10-03,21,10,46,5,94,3,142,2,205
