date,pred,lower_50,upper_50,lower_80,upper_80,lower_90,upper_90,lower_95,upper_95
2026-10-04,100,63,159,42,240,33,308,27,383
2026-10-11,95,60,153,39,231,31,299,25,374
2026-10-18,93,58,150,38,228,30,294,24,371
2026-10-25,91,57,148,37,225,29,292,23,370
2026-11-01,91,57,148,37,226,28,293,23,374
2026-11-08,92,57,150,37,230,29,298,23,380
2026-11-15,94,58,153,38,236,29,307,23,391
2026-11-22,97,60,158,39,244,30,318,24,403
2026-11-29,99,61,161,40,250,30,326,24,411
2026-12-06,100,62,164,40,255,31,332,25,415
2026-12-13,101,63,166,41,259,31,337,25,419
2026-12-20,101,62,167,41,260,31,338,25,420
2026-12-27,102,63,168,40,261,32,339,25,420
2027-01-03,101,62,167,40,259,31,336,25,419
2027-01-10,100,62,166,40,255,31,333,25,417
2027-01-17,100,61,164,40,253,31,331,25,415
2027-01-24,97,60,161,39,247,30,323,24,407
2027-01-31,95,58,156,38,240,29,314,23,396
2027-02-07,92,57,151,37,235,29,307,23,387
2027-02-14,90,55,147,36,229,28,298,22,376
2027-02-21,88,54,143,35,223,27,291,22,368
2027-02-28,86,53,141,35,220,27,286,22,362
2027-03-07,86,53,140,35,218,27,285,21,361
2027-03-14,86,53,140,34,217,27,284,21,360
2027-03-21,85,53,139,34,215,26,282,21,359
2027-03-28,85,52,139,34,214,26,281,21,356
2027-04-04,83,52,137,33,210,25,276,20,350
2027-04-11,81,50,133,32,204,25,268,19,339
2027-04-18,79,49,129,31,199,24,261,19,328
2027-04-25,77,47,125,30,194,23,253,18,316
2027-05-02,75,46,123,29,190,23,248,18,308
2027-05-09,76,47,124,30,192,23,250,18,309
2027-05-16,78,48,127,31,197,23,256,19,316
2027-05-23,81,49,132,32,204,24,264,19,326
2027-05-30,84,52,138,33,214,25,277,20,342
2027-06-06,88,54,144,35,224,26,289,21,359
2027-06-13,90,55,149,36,231,27,298,21,371
2027-06-20,91,56,151,36,235,28,304,22,380
2027-06-27,92,57,152,37,238,28,308,22,386
2027-07-04,93,57,153,37,240,28,311,22,391
2027-07-11,94,58,154,37,241,28,314,22,395
2027-07-18,95,58,156,38,244,29,318,23,402
2027-07-25,98,59,160,38,249,29,324,23,411
2027-08-01,100,61,164,39,254,30,330,24,421
2027-08-08,102,62,168,40,260,30,338,24,432
2027-08-15,103,63,172,40,266,31,345,24,441
2027-08-22,104,63,174,40,269,31,350,24,448
2027-08-29,104,63,174,40,272,31,356,24,454
2027-09-05,104,63,173,40,273,30,358,24,456
2027-09-12,102,62,170,39,270,30,358,24,454
2027-09-19,101,61,169,39,269,29,358,24,454
2027-09-26,101,61,168,39,270,29,359,23,455
2027-10-03,101,61,168,39,269,29,359,23,455
