date,pred,lower_50,upper_50,lower_80,upper_80,lower_90,upper_90,lower_95,upper_95
2026-10-04,208,106,414,59,754,41,1104,30,1499
2026-10-11,222,111,450,60,831,42,1227,31,1680
2026-10-18,232,114,477,61,893,42,1320,31,1824
2026-10-25,237,115,494,61,936,42,1380,30,1923
2026-11-01,238,114,501,60,959,41,1409,29,1978
2026-11-08,236,111,500,58,965,39,1411,28,1993
2026-11-15,231,109,493,57,961,38,1400,27,1987
2026-11-22,227,106,485,55,952,37,1387,26,1971
2026-11-29,221,103,475,53,937,35,1370,25,1947
2026-12-06,215,100,463,52,919,34,1351,24,1914
2026-12-13,209,97,449,50,896,33,1327,23,1872
2026-12-20,201,94,433,48,869,31,1295,22,1819
2026-12-27,195,91,421,46,847,30,1268,21,1778
2027-01-03,193,91,416,45,838,30,1259,21,1767
2027-01-10,195,92,422,46,849,30,1280,21,1800
2027-01-17,204,97,443,48,887,31,1340,22,1887
2027-01-24,221,104,480,52,959,34,1451,23,2043
2027-01-31,247,116,536,58,1072,38,1621,26,2278
2027-02-07,282,132,612,66,1224,43,1851,29,2589
2027-02-14,325,152,705,76,1414,50,2138,34,2979
2027-02-21,374,174,810,87,1632,57,2463,39,3435
2027-02-28,427,198,924,99,1869,65,2818,45,3945
2027-03-07,480,222,1040,111,2110,73,3185,51,4488
2027-03-14,531,245,1154,123,2339,81,3546,57,5024
2027-03-21,577,267,1263,134,2551,88,3889,62,5525
2027-03-28,616,285,1359,144,2731,94,4189,67,5948
2027-04-04,644,298,1432,151,2865,98,4411,70,6252
2027-04-11,656,303,1466,154,2929,100,4511,71,6380
2027-04-18,650,300,1454,152,2910,99,4472,70,6318
2027-04-25,624,288,1391,145,2798,94,4287,67,6063
2027-05-02,580,266,1285,133,2600,87,3979,62,5632
2027-05-09,524,240,1153,119,2348,78,3588,55,5082
2027-05-16,462,211,1009,104,2066,68,3160,48,4473
2027-05-23,401,182,871,89,1792,58,2746,41,3888
2027-05-30,347,157,752,77,1549,50,2382,35,3381
2027-06-06,299,135,651,65,1341,42,2069,29,2953
2027-06-13,259,116,569,56,1169,36,1813,25,2609
2027-06-20,227,101,503,48,1034,31,1611,21,2340
2027-06-27,200,88,450,42,930,27,1455,18,2136
2027-07-04,179,78,408,37,852,23,1339,15,1983
2027-07-11,163,70,376,32,795,20,1252,14,1865
2027-07-18,150,63,352,29,756,18,1191,12,1784
2027-07-25,142,59,339,26,739,17,1163,11,1750
2027-08-01,139,56,337,25,744,16,1174,10,1773
2027-08-08,140,56,346,24,773,15,1225,10,1859
2027-08-15,146,57,367,25,824,15,1318,10,2011
2027-08-22,155,60,397,25,896,16,1448,10,2226
2027-08-29,167,64,434,27,986,17,1612,11,2495
2027-09-05,181,70,477,29,1091,18,1804,12,2808
2027-09-12,196,75,521,31,1205,19,2013,12,3145
2027-09-19,211,80,564,33,1322,20,2225,13,3487
2027-09-26,226,86,606,35,1438,21,2434,14,3816
2027-10-03,240,90,645,37,1549,22,2625,14,4106
