date,pred,lower_50,upper_50,lower_80,upper_80,lower_90,upper_90,lower_95,upper_95
2026-10-04,535,309,916,189,1481,141,1979,108,2557
2026-10-11,558,318,975,191,1600,142,2152,107,2802
2026-10-18,581,327,1036,194,1719,143,2328,108,3053
2026-10-25,606,338,1099,198,1844,145,2510,109,3311
2026-11-01,632,349,1162,203,1966,147,2692,111,3566
2026-11-08,657,360,1220,208,2083,150,2870,113,3809
2026-11-15,679,369,1271,212,2186,152,3030,115,4028
2026-11-22,699,376,1312,215,2275,154,3171,116,4216
2026-11-29,714,382,1342,217,2346,155,3282,117,4377
2026-12-06,726,386,1363,219,2400,156,3374,118,4510
2026-12-13,742,392,1389,221,2460,158,3478,119,4654
2026-12-20,763,401,1424,226,2532,162,3604,120,4815
2026-12-27,798,417,1488,235,2651,168,3789,124,5061
2027-01-03,844,441,1575,248,2806,177,4034,131,5380
2027-01-10,906,473,1698,266,3017,190,4352,140,5813
2027-01-17,985,516,1856,290,3290,207,4748,152,6355
2027-01-24,1089,571,2059,321,3649,228,5247,168,7040
2027-01-31,1212,636,2295,357,4069,254,5820,186,7828
2027-02-07,1351,710,2562,398,4544,283,6450,206,8677
2027-02-14,1498,788,2843,442,5041,313,7103,227,9553
2027-02-21,1652,870,3136,488,5561,344,7771,249,10465
2027-02-28,1795,948,3412,532,6052,373,8415,270,11364
2027-03-07,1925,1019,3664,573,6501,398,9027,288,12215
2027-03-14,2037,1080,3884,608,6897,421,9582,304,12996
2027-03-21,2120,1127,4054,636,7208,437,10040,316,13636
2027-03-28,2168,1156,4161,652,7400,447,10350,324,14073
2027-04-04,2174,1160,4184,654,7442,449,10469,326,14257
2027-04-11,2142,1143,4135,643,7344,443,10389,323,14187
2027-04-18,2074,1104,4006,620,7110,430,10106,313,13848
2027-04-25,1972,1045,3807,586,6760,409,9631,298,13229
2027-05-02,1834,969,3536,542,6291,381,8967,276,12333
2027-05-09,1675,882,3228,493,5750,348,8176,252,11256
2027-05-16,1508,791,2905,442,5177,313,7342,226,10114
2027-05-23,1341,702,2588,392,4612,278,6525,201,8993
2027-05-30,1186,619,2292,347,4090,245,5778,178,7952
2027-06-06,1044,545,2025,305,3619,216,5117,157,7016
2027-06-13,921,479,1794,269,3215,190,4555,138,6213
2027-06-20,817,424,1598,238,2874,167,4086,122,5548
2027-06-27,729,376,1434,211,2592,147,3695,107,5012
2027-07-04,657,337,1302,188,2369,130,3384,95,4598
2027-07-11,600,305,1198,169,2194,116,3143,85,4290
2027-07-18,555,280,1118,153,2064,105,2963,76,4066
2027-07-25,521,260,1058,140,1971,96,2832,69,3908
2027-08-01,497,245,1017,130,1912,89,2754,64,3814
2027-08-08,480,235,994,122,1884,83,2720,60,3779
2027-08-15,473,229,989,118,1894,80,2737,57,3818
2027-08-22,473,227,1000,115,1933,78,2799,56,3919
2027-08-29,481,228,1026,115,2003,78,2911,56,4093
2027-09-05,494,232,1064,117,2097,79,3067,56,4328
2027-09-12,513,239,1115,120,2215,81,3266,57,4632
2027-09-19,536,248,1176,124,2353,84,3507,59,4993
2027-09-26,565,259,1247,129,2513,87,3791,61,5416
2027-10-03,598,272,1323,135,2684,91,4101,63,5876
