date,pred,lower_50,upper_50,lower_80,upper_80,lower_90,upper_90,lower_95,upper_95
2026-10-04,123,72,211,45,336,34,440,26,562
2026-10-11,126,73,218,43,352,32,465,25,595
2026-10-18,126,72,223,43,366,32,489,24,629
2026-10-25,130,73,231,43,383,32,515,24,668
2026-11-01,132,73,238,43,398,31,541,24,707
2026-11-08,135,74,245,43,414,31,568,24,748
2026-11-15,138,75,253,43,431,31,596,24,791
2026-11-22,141,76,261,44,448,31,623,24,834
2026-11-29,147,79,272,45,468,32,653,25,879
2026-12-06,150,79,279,46,483,33,676,25,914
2026-12-13,154,82,288,47,497,33,698,25,944
2026-12-20,156,83,294,47,510,34,717,25,969
2026-12-27,161,85,302,48,526,35,738,26,997
2027-01-03,166,88,311,50,542,36,758,26,1026
2027-01-10,171,90,320,52,562,37,784,26,1064
2027-01-17,178,94,333,54,585,39,818,27,1112
2027-01-24,183,96,344,55,608,39,852,28,1164
2027-01-31,191,101,361,57,637,40,897,29,1229
2027-02-07,198,103,375,59,665,42,942,30,1290
2027-02-14,205,108,388,61,689,43,980,31,1341
2027-02-21,207,109,393,62,701,43,1000,32,1362
2027-02-28,206,108,392,60,701,42,1000,32,1357
2027-03-07,205,108,388,59,693,41,987,31,1336
2027-03-14,200,105,379,59,680,41,965,31,1304
2027-03-21,198,104,374,58,671,41,946,30,1276
2027-03-28,191,100,361,56,652,39,916,29,1239
2027-04-04,185,97,349,53,631,37,884,28,1203
2027-04-11,178,93,337,51,606,36,850,27,1166
2027-04-18,172,90,325,49,583,35,817,26,1128
2027-04-25,167,87,315,48,563,34,788,25,1089
2027-05-02,160,83,304,46,545,33,760,24,1048
2027-05-09,156,83,297,45,533,32,739,24,1010
2027-05-16,152,80,289,44,521,31,720,23,978
2027-05-23,151,80,286,44,514,31,710,23,958
2027-05-30,149,78,283,43,509,31,704,22,946
2027-06-06,146,77,280,42,505,30,702,22,942
2027-06-13,145,77,279,42,505,29,706,22,949
2027-06-20,145,76,279,42,507,29,715,22,962
2027-06-27,146,77,281,42,510,29,728,22,978
2027-07-04,145,75,280,42,510,29,733,21,987
2027-07-11,145,76,280,41,512,29,741,21,996
2027-07-18,144,75,281,41,516,28,750,21,1007
2027-07-25,145,75,283,41,525,28,761,20,1022
2027-08-01,147,76,288,41,535,28,775,20,1042
2027-08-08,147,75,290,41,544,28,784,20,1060
2027-08-15,148,76,293,40,551,27,792,20,1077
2027-08-22,147,75,295,40,555,27,796,20,1092
2027-08-29,148,75,298,40,559,27,802,20,1107
2027-09-05,147,74,298,39,560,26,803,19,1117
2027-09-12,147,73,298,39,561,26,805,19,1122
2027-09-19,146,73,298,38,562,26,809,19,1124
2027-09-26,145,72,298,38,563,26,812,19,1124
2027-10-03,146,72,300,38,566,26,820,19,1128
