date,pred,lower_50,upper_50,lower_80,upper_80,lower_90,upper_90,lower_95,upper_95
2026-10-04,144,95,219,64,324,51,405,42,488
2026-10-11,132,86,203,57,303,46,383,37,463
2026-10-18,128,82,198,55,299,43,378,35,462
2026-10-25,120,77,190,51,287,40,364,32,450
2026-11-01,108,68,171,44,261,35,334,28,414
2026-11-08,94,59,150,38,231,30,299,24,369
2026-11-15,87,54,139,34,214,27,279,21,344
2026-11-22,86,52,138,34,213,26,277,21,343
2026-11-29,87,53,141,34,218,26,283,21,355
2026-12-06,83,51,135,32,210,25,274,20,345
2026-12-13,76,46,125,29,194,22,253,18,319
2026-12-20,73,44,120,28,187,22,245,17,307
2026-12-27,76,46,126,29,195,23,256,18,322
2027-01-03,81,49,133,31,207,24,270,19,343
2027-01-10,81,49,134,31,209,24,270,19,346
2027-01-17,77,47,129,30,201,23,261,18,334
2027-01-24,76,46,126,29,198,22,259,18,330
2027-01-31,78,47,130,30,204,23,267,18,341
2027-02-07,84,51,140,32,218,25,285,19,367
2027-02-14,89,54,149,34,233,26,303,21,393
2027-02-21,90,54,151,35,236,27,309,21,399
2027-02-28,88,53,147,34,232,26,305,20,390
2027-03-07,90,54,152,35,239,26,316,21,402
2027-03-14,101,61,170,38,267,29,353,23,451
2027-03-21,115,69,193,44,305,33,400,26,514
2027-03-28,122,73,204,46,326,35,426,28,546
2027-04-04,122,73,206,46,331,35,434,28,549
2027-04-11,127,76,214,48,345,37,457,29,571
2027-04-18,142,85,239,53,385,41,512,32,638
2027-04-25,164,98,276,62,448,47,588,37,739
2027-05-02,184,110,308,69,503,52,655,42,826
2027-05-09,192,115,322,72,525,55,686,43,861
2027-05-16,194,116,324,73,528,55,697,43,866
2027-05-23,200,120,335,75,545,57,721,45,894
2027-05-30,220,131,368,82,597,62,784,49,978
2027-06-06,244,145,408,91,661,69,861,55,1084
2027-06-13,256,152,428,95,692,72,900,57,1133
2027-06-20,252,150,424,94,679,71,890,56,1113
2027-06-27,249,148,418,93,665,70,879,55,1093
2027-07-04,255,151,429,95,679,72,898,57,1121
2027-07-11,267,158,449,99,712,76,932,59,1175
2027-07-18,273,161,459,101,727,77,946,61,1200
2027-07-25,267,158,450,99,711,75,930,59,1175
2027-08-01,255,152,431,95,678,72,895,56,1126
2027-08-08,247,147,418,92,658,70,872,55,1099
2027-08-15,246,146,415,91,657,69,866,54,1098
2027-08-22,244,145,412,90,656,69,857,54,1093
2027-08-29,235,139,397,87,634,66,825,52,1052
2027-09-05,219,131,371,81,593,61,775,48,983
2027-09-12,204,122,346,76,552,57,725,45,917
2027-09-19,194,115,329,72,525,54,688,43,874
2027-09-26,186,110,315,69,504,52,657,41,838
2027-10-03,176,105,298,65,478,49,621,39,792
