date,pred,lower_50,upper_50,lower_80,upper_80,lower_90,upper_90,lower_95,upper_95
2026-10-04,13,6,26,3,50,2,75,2,104
2026-10-11,15,7,31,4,60,2,89,2,126
2026-10-18,14,7,30,4,59,2,87,2,120
2026-10-25,11,5,24,3,47,2,70,1,100
2026-11-01,12,6,26,3,51,2,77,1,110
2026-11-08,13,6,28,3,56,2,83,1,118
2026-11-15,12,5,25,3,51,2,77,1,108
2026-11-22,10,5,23,2,46,2,71,1,104
2026-11-29,12,6,27,3,54,2,84,1,121
2026-12-06,12,5,26,3,53,2,80,1,115
2026-12-13,11,5,24,2,49,2,76,1,110
2026-12-20,11,5,24,2,49,2,76,1,113
2026-12-27,12,5,27,3,57,2,87,1,125
2027-01-03,11,5,26,2,53,2,81,1,119
2027-01-10,10,5,24,2,50,1,78,1,115
2027-01-17,11,5,25,2,52,1,81,1,120
2027-01-24,12,5,26,2,55,2,85,1,122
2027-01-31,11,5,25,2,52,1,81,1,122
2027-02-07,10,4,23,2,49,1,77,1,114
2027-02-14,11,5,25,2,52,1,82,1,122
2027-02-21,10,5,24,2,50,1,78,1,113
2027-02-28,10,4,23,2,50,1,78,1,118
2027-03-07,10,4,23,2,48,1,75,1,112
2027-03-14,10,4,24,2,52,1,82,1,124
2027-03-21,10,4,23,2,49,1,77,1,113
2027-03-28,9,4,22,2,47,1,75,1,113
2027-04-04,10,4,23,2,49,1,78,1,115
2027-04-11,10,4,22,2,49,1,78,1,117
2027-04-18,10,4,23,2,49,1,78,1,117
2027-04-25,9,4,22,2,48,1,76,1,113
2027-05-02,10,4,24,2,53,1,84,1,125
2027-05-09,9,4,22,2,48,1,78,1,116
2027-05-16,10,4,25,2,54,1,86,1,130
2027-05-23,10,4,24,2,52,1,83,1,124
2027-05-30,11,4,25,2,55,1,88,1,132
2027-06-06,9,4,22,2,49,1,79,1,117
2027-06-13,11,5,27,2,60,1,96,1,144
2027-06-20,11,4,26,2,57,1,91,1,136
2027-06-27,11,5,26,2,58,1,93,1,142
2027-07-04,11,4,25,2,55,1,90,1,133
2027-07-11,12,5,29,2,64,1,101,1,153
2027-07-18,11,4,26,2,58,1,93,1,138
2027-07-25,11,4,26,2,58,1,94,1,143
2027-08-01,12,5,29,2,63,1,102,1,152
2027-08-08,12,5,28,2,62,1,99,1,150
2027-08-15,11,4,27,2,59,1,96,1,143
2027-08-22,11,4,26,2,56,1,92,1,139
2027-08-29,13,5,31,2,68,1,111,1,168
2027-09-05,10,4,25,2,55,1,88,1,135
2027-09-12,11,5,28,2,62,1,103,1,157
2027-09-19,10,4,25,2,54,1,88,1,135
2027-09-26,13,5,31,2,69,1,113,1,172
2027-10-03,9,4,22,2,49,1,79,1,123
