epiweek,uf_code,cases,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,pressure_min,pressure_med,pressure_max,rel_humid_min,rel_humid_med,rel_humid_max,thermal_range,rainy_days
201001,53,107,18.3656857142857,22.1904,26.1436428571429,2.4492,21.5147,63.7523,0.886071428571429,0.888242857142857,0.889942857142857,61.9405142857143,78.6935,93.4546428571429,7.77795714285714,7
201002,53,219,18.7944857142857,22.6985,27.2448285714286,1.0698,13.0111,47.145,0.887085714285714,0.889042857142857,0.890571428571429,56.8172571428571,77.9967857142857,94.6355285714286,8.45034285714286,7
201003,53,284,18.7546285714286,23.0849714285714,27.3513714285714,2.2465,12.2999,29.3139,0.887042857142857,0.889328571428571,0.8909,52.0619714285714,70.3173,86.4917714285714,8.59674285714286,5
201004,53,372,19.2164714285714,22.4851428571429,26.6462428571429,3.5295,19.1113,54.3289,0.8856,0.887628571428571,0.889057142857143,59.6519571428571,80.7415428571428,96.5651285714286,7.42977142857143,7
201005,53,474,19.4701,24.3144857142857,29.2662571428571,0.0004,0.656,2.68,0.886985714285714,0.888942857142857,0.890428571428571,41.9191142857143,61.7506,79.1990142857143,9.79615714285714,6
201006,53,536,18.3435,21.6804,25.6425,4.7665,26.9798,93.3619,0.8862,0.8879,0.889428571428571,64.5435,80.4685285714286,93.1179857142857,7.299,7
201007,53,676,19.7647142857143,24.0815857142857,28.7519285714286,0.5534,3.9623,10.7146,0.886771428571429,0.889,0.890514285714286,51.1036142857143,70.4868142857143,88.5950714285714,8.98721428571429,7
201008,53,905,19.7884,23.5434714285714,28.1654428571429,0.8422,11.188,31.1293,0.885742857142857,0.888085714285714,0.8898,56.1458,75.9843142857143,91.6843428571429,8.37704285714286,7
201009,53,1005,19.618,22.0201142857143,25.6158714285714,7.39,30.4695,71.2329,0.8857,0.8878,0.889471428571429,71.1125,87.2452571428571,97.3365428571429,5.99787142857143,7
201010,53,787,19.3965714285714,23.0158714285714,27.1293285714286,2.9106,10.6282,30.2871,0.885385714285714,0.887271428571428,0.888814285714286,61.4023428571429,79.7579857142857,95.4918142857143,7.73275714285714,7
201011,53,950,19.2158714285714,22.9918285714286,27.341,3.6813,13.5281,32.5437,0.887714285714286,0.889871428571429,0.891585714285714,55.9662142857143,75.1791714285714,91.8985285714286,8.12512857142857,7
201012,53,934,18.9336142857143,22.2502,26.2542857142857,3.7804,14.4947,46.7686,0.886514285714286,0.888585714285714,0.890257142857143,63.5323714285714,81.2837857142857,95.5972428571429,7.32067142857143,7
201013,53,899,18.9318571428571,21.7314428571429,25.2673571428571,10.3464,37.7933,100.7064,0.886371428571429,0.888385714285714,0.89,70.7272714285714,85.2569428571428,96.2386571428572,6.3355,7
201014,53,1023,17.0063142857143,20.7631714285714,25.1348,3.6838,13.1837,45.7321,0.8867,0.888457142857143,0.889971428571429,57.3536285714286,74.3463714285714,88.1315714285714,8.12848571428571,5
201015,53,850,16.5572,20.7062428571429,25.3719714285714,0.0006,0.2215,0.8193,0.889085714285714,0.890442857142857,0.891985714285714,48.3501142857143,65.5644285714286,81.9271,8.81477142857143,3
201016,53,724,18.5586285714286,23.1303428571429,28.1048428571429,0,0.5972,1.9377,0.888471428571428,0.890057142857143,0.891771428571429,43.0861,63.7876285714286,82.7947142857143,9.54621428571429,4
201017,53,837,18.4211142857143,22.9069571428571,27.5347142857143,0.0008,0.3204,1.0277,0.888742857142857,0.890271428571428,0.892271428571428,40.9040714285714,59.8206142857143,78.2808428571429,9.1136,4
201018,53,972,17.1173857142857,22.3342142857143,27.9474571428571,0.0908,0.6658,2.1508,0.8885,0.890085714285714,0.891771428571429,36.2046428571429,57.7901714285714,78.8167571428571,10.8300714285714,2
201019,53,751,17.1123428571429,22.0131428571429,27.5276,0.5026,1.673,6.6126,0.887514285714286,0.889314285714286,0.891,44.6398857142857,65.7362428571429,84.2411428571429,10.4152571428571,5
201020,53,642,17.6978428571429,22.9639142857143,28.4953,0.0679,0.3745,1.4647,0.887314285714286,0.889114285714286,0.890671428571429,35.7264,57.0352428571429,77.6031571428571,10.7974571428571,4
201021,53,612,17.4155285714286,22.202,27.1901,0.0099,0.5415,2.033,0.888242857142857,0.889628571428571,0.8915,39.5071,61.3097857142857,83.7367285714286,9.77457142857143,4
201022,53,407,16.8678,21.5819285714286,26.7921142857143,0.0757,0.6279,1.8992,0.890785714285714,0.892342857142857,0.894114285714286,40.8795857142857,60.5698857142857,80.3127285714286,9.92431428571429,4
201023,53,217,15.8654857142857,20.9645428571429,26.3839857142857,0,0.0966,0.3817,0.891785714285714,0.893142857142857,0.894728571428571,38.3153285714286,59.8279857142857,81.2552285714286,10.5185,3
201024,53,187,13.4563857142857,19.4138285714286,26.1400285714286,0,0.0012,0.007,0.890357142857143,0.891942857142857,0.893571428571429,28.0940285714286,50.6250571428571,73.3302142857143,12.6836428571429,0
201025,53,119,15.1445571428571,20.8439,27.1122571428571,0,0.0087,0.0291,0.890414285714286,0.891785714285714,0.893571428571429,28.3513,48.1284714285714,68.4657,11.9677,1
201026,53,97,14.3864571428571,19.2961,25.0749714285714,0.0001,0.0049,0.015,0.891771428571429,0.893285714285714,0.894942857142857,33.1556142857143,54.0121,72.4842714285714,10.6885142857143,0
201027,53,63,15.1634428571429,19.9583428571429,24.9750571428571,0,0.014,0.0504,0.890514285714286,0.892128571428571,0.893942857142857,31.7046142857143,50.5070571428571,69.1854142857143,9.81161428571429,1
201028,53,63,17.7292285714286,22.3617142857143,27.5724142857143,0.0141,0.0479,0.1766,0.889871428571429,0.891228571428571,0.892942857142857,31.8093,48.6662,65.0025428571429,9.84318571428571,3
201029,53,50,15.6642571428571,20.6446714285714,26.2878571428571,0,0.005,0.0233,0.892171428571429,0.893757142857143,0.895514285714286,29.7374857142857,47.9563714285714,65.9205714285714,10.6236,0
201030,53,36,15.0857142857143,19.8868,25.1949285714286,0,0.0121,0.0384,0.891157142857143,0.8929,0.894785714285714,31.0131,48.7508714285714,66.9811285714286,10.1092142857143,1
201031,53,41,14.4968142857143,20.8190142857143,27.3566857142857,0,0.0032,0.01,0.8903,0.891671428571429,0.893385714285714,25.0202428571429,43.8751,64.7939857142857,12.8598714285714,0
201032,53,31,15.5571571428571,21.6832428571429,28.0853285714286,0,0.002,0.0075,0.8912,0.892957142857143,0.894942857142857,21.9906142857143,38.4198571428571,56.8039142857143,12.5281714285714,0
201033,53,20,14.1692857142857,20.0539,26.4136,0,0.003,0.0078,0.891171428571429,0.892528571428571,0.894371428571429,25.7366714285714,41.9539857142857,60.0328571428571,12.2443142857143,0
201034,53,23,15.4009857142857,22.1506571428571,28.8414857142857,0,0.0024,0.0094,0.889514285714286,0.891285714285714,0.893057142857143,20.7233428571429,36.8529,56.3142571428571,13.4405,0
201035,53,17,17.7002857142857,23.5596142857143,29.5234142857143,0,0.0015,0.004,0.8897,0.891328571428571,0.893342857142857,21.0317571428571,35.2770285714286,51.2563,11.8231285714286,0
201036,53,21,17.9899571428571,24.0611142857143,30.0861285714286,0,0.0032,0.0096,0.889685714285714,0.891414285714286,0.8934,19.8911,33.3656,49.9226142857143,12.0961714285714,0
201037,53,16,17.2668857142857,24.3493857142857,31.2612428571429,0,0.0042,0.0104,0.888171428571429,0.889828571428571,0.891657142857143,16.2294,30.2663428571429,46.7804,13.9943571428571,0
201038,53,26,18.6524428571429,24.8862428571429,30.8624428571429,0,0.0027,0.0096,0.887371428571429,0.889428571428571,0.891614285714286,20.7649285714286,33.3597285714286,50.0053,12.21,0
201039,53,31,20.9871714285714,25.8880428571429,31.1404571428571,0.4503,8.5368,21.559,0.8846,0.886571428571429,0.888742857142857,33.5275428571429,51.5689571428571,69.6218428571429,10.1532857142857,4
201040,53,30,20.8951428571429,26.1153285714286,31.4151714285714,0.0053,2.0455,13.2186,0.886757142857143,0.888742857142857,0.890842857142857,32.7951142857143,53.4947285714286,76.7959857142857,10.5200285714286,6
201041,53,15,20.1980285714286,24.5970428571429,29.6707285714286,3.7522,11.7917,29.1455,0.8874,0.889514285714286,0.891457142857143,42.8248285714286,64.2544714285714,83.7544571428571,9.4727,7
201042,53,20,19.2808714285714,22.7231,26.7090428571429,5.7827,27.5517,77.4628,0.885385714285714,0.887614285714286,0.889542857142857,57.4919428571429,77.1988857142857,94.8901428571429,7.42817142857143,7
201043,53,13,19.0877285714286,22.1819857142857,25.9509571428571,3.7052,27.5534,72.0736,0.884142857142857,0.885942857142857,0.887685714285714,60.7575571428571,79.3210857142857,94.2328857142857,6.86322857142857,7
201044,53,21,18.6379571428571,21.3903428571429,25.0097142857143,2.7223,35.2248,92.9539,0.885628571428571,0.887642857142857,0.889471428571429,66.3571,84.8525428571429,97.0719857142857,6.37175714285714,7
201045,53,17,18.9444,21.8438,25.6941,3.062,26.4601,78.8396,0.886271428571429,0.888171428571429,0.890042857142857,64.3374142857143,82.6181428571429,95.8176714285714,6.7497,7
201046,53,22,17.9204714285714,21.4411,25.7387571428571,4.1818,24.0868,55.7565,0.884714285714286,0.886828571428571,0.888828571428571,61.9128428571429,80.8694285714286,96.4245571428571,7.81828571428571,7
201047,53,18,19.0877857142857,21.8336428571429,25.4829428571429,3.0003,23.6329,79.9456,0.883514285714286,0.885714285714286,0.887571428571429,65.2165,82.4615714285714,95.6444142857143,6.39515714285714,7
201048,53,17,18.8506285714286,22.6181142857143,26.7634428571429,5.5652,20.5678,59.9724,0.8849,0.886814285714286,0.888428571428571,60.2984285714286,79.7037571428571,96.1710571428572,7.91281428571429,7
201049,53,27,19.4762142857143,22.7201714285714,26.6757714285714,9.2498,30.0868,66.6175,0.883171428571429,0.885328571428571,0.886985714285714,65.3396714285714,82.7451571428571,97.1088857142857,7.19955714285714,7
201050,53,34,18.6222285714286,21.8444571428571,25.3251,4.1663,29.7407,78.1804,0.882528571428571,0.884642857142857,0.886385714285714,63.0961857142857,80.5261571428571,95.7927,6.70287142857143,7
201051,53,39,18.5791,22.5847714285714,27.2006285714286,2.9834,13.7044,39.9539,0.885342857142857,0.887428571428571,0.889214285714286,55.5483571428571,76.1080428571429,94.0629,8.62152857142857,7
201052,53,38,19.3239,20.9373714285714,23.643,19.7391,65.094,141.7261,0.882542857142857,0.884571428571429,0.885957142857143,75.1334857142857,88.1758428571429,95.9381428571429,4.3191,7
201101,53,57,18.0344714285714,20.6758857142857,24.2071857142857,16.5331,44.393,91.7824,0.884585714285714,0.8862,0.887671428571429,69.5112714285714,85.7317571428571,96.5289857142857,6.17271428571429,7
201102,53,69,18.7201142857143,20.8365857142857,23.7882428571429,8.0801,31.0274,60.0587,0.884571428571429,0.886528571428571,0.888071428571429,74.6019714285714,87.6878428571429,96.5014714285714,5.06812857142857,7
201103,53,90,18.6442285714286,22.7130285714286,26.9591428571429,1.1618,10.0279,38.1162,0.883985714285714,0.886242857142857,0.888071428571429,56.3300285714286,75.7896857142857,93.9570571428571,8.31491428571429,7
